2019-04-23,2163.000000,2165.500000,2134.050049,2155.050049,2127.557861,2163524
2019-04-24,2158.000000,2195.000000,2156.100098,2183.449951,2155.595459,3003071
2019-04-25,2175.000000,2205.000000,2168.050049,2195.000000,2166.998047,4211526
2019-04-26,2203.000000,2243.949951,2193.149902,2238.550049,2209.992676,2716958
2019-04-30,2238.550049,2266.949951,2230.100098,2260.350098,2231.514893,3488395
2019-05-02,2255.000000,2259.399902,2211.100098,2215.399902,2187.137939,2457699
2019-05-03,2185.000000,2186.050049,2125.000000,2132.000000,2104.802002,3780886
2019-05-06,2110.000000,2165.000000,2108.500000,2157.850098,2130.322266,2891422
2019-05-07,2160.050049,2184.350098,2138.800049,2151.949951,2124.497314,2201696
2019-05-08,2151.000000,2168.000000,2130.399902,2152.850098,2125.385986,1824895
2019-05-09,2145.000000,2184.100098,2136.100098,2172.550049,2144.834717,2264162
2019-05-10,2175.000000,2192.000000,2125.850098,2135.800049,2108.553223,2039633
2019-05-13,2133.000000,2167.000000,2121.649902,2128.750000,2101.593506,1701744
2019-05-14,2135.000000,2159.800049,2072.350098,2092.350098,2065.657715,2456110
2019-05-15,2097.000000,2124.000000,2084.500000,2095.399902,2068.668457,2346876
2019-05-16,2096.000000,2124.000000,2077.050049,2108.750000,2081.848633,1946529
2019-05-17,2112.600098,2135.000000,2090.000000,2095.449951,2068.718262,1947908
2019-05-20,2125.000000,2151.399902,2050.000000,2143.949951,2116.599609,2625116
2019-05-21,2148.050049,2148.699951,2102.550049,2109.750000,2082.835693,1863157
2019-05-22,2110.000000,2121.949951,2075.000000,2081.750000,2055.192871,2595795
2019-05-23,2098.000000,2115.350098,2050.000000,2054.050049,2027.846436,2541294
2019-05-24,2070.000000,2070.000000,2032.250000,2048.000000,2021.873535,2274208
2019-05-27,2054.800049,2068.949951,2040.099976,2055.149902,2028.932129,2329820
2019-05-28,2060.000000,2097.500000,2045.000000,2073.750000,2047.295166,5872979
2019-05-29,2080.000000,2123.699951,2077.100098,2107.550049,2080.663818,3281320
2019-05-30,2123.000000,2156.550049,2114.399902,2146.300049,2118.919434,4971725
2019-05-31,2160.000000,2204.949951,2152.250000,2196.550049,2168.528564,4265370
2019-06-03,2201.000000,2247.649902,2185.649902,2242.300049,2213.694824,3682419
2019-06-04,2224.000000,2224.000000,2175.000000,2183.100098,2172.691406,2408658
2019-06-06,2199.000000,2199.000000,2152.000000,2166.100098,2155.772461,3735467
2019-06-07,2174.000000,2189.800049,2142.100098,2181.750000,2171.347656,2659446
2019-06-10,2196.699951,2235.850098,2185.500000,2231.500000,2220.860596,2080593
2019-06-11,2237.000000,2263.949951,2231.000000,2252.800049,2242.059082,3048937
2019-06-12,2245.000000,2266.899902,2219.000000,2260.899902,2250.120117,2404448
2019-06-13,2264.000000,2285.000000,2243.050049,2254.100098,2243.352783,3320916
2019-06-14,2257.250000,2263.100098,2234.000000,2254.500000,2243.750977,2131408
2019-06-17,2256.000000,2262.000000,2241.449951,2249.199951,2238.476074,1489497
2019-06-18,2244.000000,2260.000000,2231.199951,2250.850098,2240.118164,1877447
2019-06-19,2255.000000,2276.000000,2243.149902,2259.899902,2249.125000,1652817
2019-06-20,2230.000000,2284.000000,2212.000000,2277.949951,2267.089111,2199377
