2018-10-29,6722.000000,6810.000000,6691.049805,6798.700195,6705.174316,505428
2018-10-30,6798.000000,6868.950195,6675.200195,6697.000000,6604.873047,771389
2018-10-31,6760.000000,6760.000000,6500.000000,6616.399902,6525.381836,1315746
2018-11-01,6648.950195,6739.950195,6600.000000,6711.750000,6619.419922,842039
2018-11-02,6769.799805,7159.000000,6750.049805,7135.450195,7037.291504,1834118
2018-11-05,7138.000000,7254.700195,7060.049805,7177.250000,7078.516602,1040315
2018-11-06,7195.000000,7238.000000,7050.000000,7075.000000,6977.672852,667413
2018-11-07,7140.000000,7143.000000,7090.000000,7127.899902,7029.845215,127507
2018-11-09,7130.000000,7315.000000,7040.850098,7283.500000,7183.304688,986090
2018-11-12,7300.000000,7352.500000,7052.000000,7087.799805,6990.296875,687443
2018-11-13,7049.950195,7168.750000,7021.000000,7150.450195,7052.085449,572258
2018-11-14,7180.100098,7409.000000,7180.100098,7369.049805,7267.677734,1112945
2018-11-15,7378.899902,7515.100098,7333.549805,7478.299805,7375.424805,1048278
2018-11-16,7500.000000,7544.049805,7302.549805,7341.200195,7240.211426,806420
2018-11-19,7360.000000,7449.000000,7290.000000,7411.649902,7309.691895,577408
2018-11-20,7411.649902,7444.500000,7311.649902,7333.950195,7233.061035,637243
2018-11-21,7340.000000,7466.000000,7331.500000,7424.500000,7322.365234,701156
2018-11-22,7393.950195,7480.000000,7361.200195,7411.100098,7309.149414,668352
2018-11-26,7425.000000,7577.750000,7387.299805,7554.700195,7450.774414,899481
2018-11-27,7570.000000,7657.799805,7500.750000,7647.600098,7542.395996,783389
2018-11-28,7658.000000,7680.500000,7549.600098,7574.200195,7470.005859,686734
2018-11-29,7613.000000,7642.000000,7531.000000,7546.750000,7442.933594,725583
2018-11-30,7574.000000,7727.000000,7570.049805,7661.600098,7556.203613,869715
2018-12-03,7688.500000,7800.000000,7630.100098,7779.950195,7672.925781,772869
2018-12-04,7780.000000,7784.950195,7701.000000,7721.649902,7615.427246,551195
2018-12-05,7696.700195,7739.899902,7520.000000,7554.049805,7450.132813,704296
2018-12-06,7450.049805,7486.299805,7180.000000,7209.700195,7110.520508,1339030
2018-12-07,7244.000000,7349.950195,7201.000000,7313.950195,7213.335938,688881
2018-12-10,7200.000000,7395.000000,7170.000000,7350.500000,7249.383301,785024
2018-12-11,7240.500000,7346.000000,7215.549805,7305.350098,7204.854492,843166
2018-12-12,7340.000000,7507.299805,7295.000000,7471.850098,7369.063965,643037
2018-12-13,7477.500000,7700.000000,7477.500000,7670.500000,7564.980957,881204
2018-12-14,7684.000000,7690.000000,7545.950195,7662.149902,7556.746094,676653
2018-12-17,7691.899902,7800.000000,7650.000000,7734.049805,7627.656738,712296
2018-12-18,7710.000000,7785.000000,7655.000000,7772.350098,7665.430176,658919
2018-12-19,7781.000000,7949.750000,7781.000000,7936.000000,7826.828613,856358
2018-12-20,7850.000000,7919.000000,7763.649902,7807.049805,7699.652344,824303
2018-12-21,7830.000000,7835.000000,7515.000000,7536.299805,7432.626953,1257227
2018-12-24,7560.000000,7595.649902,7470.000000,7529.149902,7425.575684,611297
2018-12-26,7488.000000,7600.000000,7402.000000,7569.100098,7464.976074,594156
2018-12-27,7649.000000,7668.850098,7479.299805,7499.950195,7396.777344,704523
2018-12-28,7548.000000,7580.000000,7490.000000,7505.549805,7402.300293,616845
2018-12-31,7550.000000,7572.750000,7443.100098,7465.500000,7362.801270,547975
2019-01-01,7449.750000,7494.000000,7395.000000,7476.799805,7373.945313,625360
2019-01-02,7445.000000,7460.000000,7244.000000,7267.850098,7167.870117,891844
2019-01-03,7280.000000,7350.000000,7185.600098,7203.950195,7104.849609,715168
2019-01-04,7239.000000,7309.000000,7161.200195,7234.500000,7134.979004,774445
2019-01-07,7310.000000,7407.000000,7300.000000,7362.049805,7260.773926,687845
2019-01-08,7380.000000,7454.799805,7322.100098,7439.500000,7337.158691,516841
2019-01-09,7460.500000,7529.000000,7414.000000,7492.899902,7389.824219,740580
2019-01-10,7500.000000,7511.000000,7360.149902,7391.600098,7289.917969,452699
2019-01-11,7382.700195,7400.000000,7282.000000,7320.500000,7219.795898,488399
2019-01-14,7330.000000,7433.350098,7257.000000,7408.700195,7306.782715,424152
2019-01-15,7430.000000,7470.000000,7317.000000,7355.149902,7253.969238,491196
2019-01-16,7349.500000,7384.000000,7291.100098,7310.250000,7209.687012,424769
2019-01-17,7339.000000,7398.950195,7307.500000,7336.250000,7235.329102,462725
2019-01-18,7345.000000,7379.950195,7318.000000,7357.950195,7256.730957,334555
2019-01-21,7358.000000,7380.000000,7161.000000,7208.399902,7109.237793,654537
